OBJECTID,AxeBrue_IDB_merged_140219_Snapped_OBJECTID,AxeBrue_IDB_merged_140219_Snapped_Water_leve,AxeBrue_IDB_merged_140219_Snapped_Owned_by,AxeBrue_IDB_merged_140219_Snapped_Operated_b,AxeBrue_IDB_merged_140219_Snapped_Watercours,AxeBrue_IDB_merged_140219_Snapped_Descriptio,AxeBrue_IDB_merged_140219_Snapped_X,AxeBrue_IDB_merged_140219_Snapped_Y,AxeBrue_IDB_merged_140219_Snapped_Lat,AxeBrue_IDB_merged_140219_Snapped_Long_,AxeBrue_IDB_merged_140219_Snapped_Source,AxeBrue_IDB_merged_140219_Snapped_Enabled,AxeBrue_IDB_merged_140219_Snapped_NEAR_FID,AxeBrue_IDB_merged_140219_Snapped_NEAR_DIST,AxeBrue_IDB_merged_140219_Snapped_NEAR_X,AxeBrue_IDB_merged_140219_Snapped_NEAR_Y,AxeBrue_IDB_merged_140219_Snapped_Dimensions,AxeBrue_IDB_merged_140219_Snapped_FID_1,AxeBrue_IDB_merged_140219_Snapped_Structure,AxeBrue_IDB_merged_140219_Snapped_structure_,AxeBrue_IDB_merged_140219_Snapped_Count_,AxeBrue_IDB_merged_140219_Snapped_AncillaryR,AxeBrue_IDB_merged_140219_Snapped_AncillaryRole,AxeBrue_IDB_merged_140219_Snapped_SnapDist,AxeBrue_IDB_merged_140219_Snapped_ForcedMove,AxeBrue_IDB_merged_140219_Snapped_SnapQual,AxeBrue_IDB_merged_140219_Snapped_SrchName,AxeBrueIDB_Sum_Output_OBJECTID,AxeBrueIDB_Sum_Output_FREQUENCY,AxeBrueIDB_Sum_Output_SiteID,DistFromLn,DistAlngLn,SiteID,FREQUENCY,OID_1,Object,SnapDist,ForcedMove,SnapQual,SrchName,US_Accum3,USLength,SUM_USLength,AvailUSNet
304,304,,,,,,352327,136175,,,AxeBrueIDB_structures+N,1,40,0.615336919,352326.4519,136175.2797,,200,UB56,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,295,1,304,5.0194E-06,0.681947827,304,1,,304,0,N,"Nearest Polyline, no name check",n/a,631.1392212,430.4039917,0,430.4039917
410,410,,,,,,342103,144066,,,AxeBrueIDB_structures+N,1,419,1.95092153,342104.8449,144065.3657,,306,XW27,Culvert,1,,,0,N,"Nearest Polyline, no name check",n/a,399,3,410,2.6225E-05,0.391380012,410,1,,410,0,N,"Nearest Polyline, no name check",n/a,2286.182129,1631.677856,1206.514038,425.1638184
196,196,,,,,,333269,156338,,,AxeBrueIDB_structures+N,1,305,1.017236193,333268.6909,156338.9691,,92,LY04,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,190,1,196,3.53194E-05,0.245111287,196,1,,196,0,N,"Nearest Polyline, no name check",n/a,1706.559204,418.296875,0,418.296875
3,3,Gold Corner Pumping Station,EA,EA,South Drain,Pumping Station,336720,143040,0,51.183071,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,3,1,3,1.13684E-05,0.825113714,3,1,,3,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
4,4,Shaking Drove Tilting Weir,EA,EA,South Drain,Tilting weir and a flap,336800,143170,0,51.184249,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,4,1,4,1.13684E-05,0.825113714,4,1,,4,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
6,6,Gold Corner Sluice (including Gold Corner Penstocks),EA,EA,Huntspill River/ Cripps River,Vertical lifting gate and two penstocks (Culverts and penstocks),336700,143190,0,51.184418,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,6,1,6,1.13684E-05,0.825113714,6,1,,6,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
7,7,Cripps River Sluice (redundant),EA, EA,Cripps River,Vertical lifting gate,336080,145040,0,51.200982,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,7,1,7,1.13684E-05,0.825113714,7,1,,7,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
10,10,West Burtle Rhyne Sluice,EA,EA,South Drain Back Ditch,Penstock,337440,142990,0,51.182701,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,10,1,10,1.13684E-05,0.825113714,10,1,,10,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
11,11,Chilton Railway Sluice (Edington Railway Sluice),No data,No data,South Drain Back Ditch,Vertical lift sluice gate,338540,142760,0,51.180753,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,11,1,11,1.13684E-05,0.825113714,11,1,,11,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
12,12,Decoy Rhyne Sluice,EA,EA,Decoy Rhyne,Vertical lift sluice gate,336950,143000,0,51.182737,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,12,1,12,1.13684E-05,0.825113714,12,1,,12,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
13,13,Decoy Rhyne Tilting Weir,Private,Private,Decoy Rhyne,Tilting weir,336950,142930,0,51.182108,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,13,1,13,1.13684E-05,0.825113714,13,1,,13,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
14,14,Cossington Manor Rhyne,EA,EA,South Drain Back Ditch,Tilting weir,337440,142950,0,51.182342,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,14,1,14,1.13684E-05,0.825113714,14,1,,14,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
15,15,Chilton Cottage Sluice,EA,EA,South Drain Back Ditch,Vertical lift sluice gate,338420,142750,0,51.18065,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,15,1,15,1.13684E-05,0.825113714,15,1,,15,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
16,16,Burtle Rhyne Sluice,EA,EA,South Drain Back Ditch,Vertical lift sluice gate,338690,142730,0,51.180499,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,16,1,16,1.13684E-05,0.825113714,16,1,,16,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
17,17,Chilton Landshire Rhyne Sluice,EA,EA,South Drain Back Ditch,Tilting weir,338680,142700,0,51.180228,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,17,1,17,1.13684E-05,0.825113714,17,1,,17,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
22,22,Gold Corner South Sluice,EA,EA,Huntspill Back Ditch,Sluice valve,336680,143020,0,51.182887,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,22,1,22,1.13684E-05,0.825113714,22,1,,22,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
23,23,Whitchey Drove West Sluice,EA,EA,Huntspill Back Ditch,Removed sluice and concrete headwall,336690,143000,0,51.182708,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,23,1,23,1.13684E-05,0.825113714,23,1,,23,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
24,24,Whitchey Drove East Sluice,EA,EA,Huntspill Back Ditch,Sluice gate,336720,142980,0,51.182532,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,24,1,24,1.13684E-05,0.825113714,24,1,,24,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
44,44,H24,LB IDB,LB IDB,Cripps River back ditch,Penstock,336650,143220,0,51.184682,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,44,1,44,1.13684E-05,0.825113714,44,1,,44,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
45,45,H26,LB IDB,LB IDB,Private ditch,Penstock,336300,144610,0,51.19714,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,45,1,45,1.13684E-05,0.825113714,45,1,,45,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
46,46,H31,LB IDB,LB IDB,Private ditch,Steel trench sheet bay,336100,144900,0,51.199725,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,46,1,46,1.13684E-05,0.825113714,46,1,,46,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
48,48,C03,LB IDB,LB IDB,Nidon Brook,Stop-logs,337800,140910,0,51.16404,South Drain,1,186,36.48691915,337437.794,143744.8228,,,,,,,,0.02,N,"Nearest Polyline, no name check",n/a,48,1,48,1.13684E-05,0.825113714,48,1,,48,0,N,"Nearest Polyline, no name check",n/a,501.1184692,413.4797058,0,413.4797058
190,190,,,,,,336532,143638,,,AxeBrueIDB_structures+N,1,60,145.0245454,336675.7693,143618.9606,,86,H38,Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,184,1,190,2.89317E-05,0.600163817,190,1,,190,0,N,"Nearest Polyline, no name check",n/a,1766.157104,1059.983643,653.9035645,406.0800781
186,186,,,,,,332196,146299,,,AxeBrueIDB_structures+N,1,371,0.357878417,332195.7417,146299.2477,,82,H33,Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,180,4,186,3.89272E-06,0.619747281,186,1,,186,0,N,"Nearest Polyline, no name check",n/a,759.892334,470.9411926,67.22048187,403.7207108
164,164,,,,,,331959,146064,,,AxeBrueIDB_structures+N,1,371,0.190693339,331959.0921,146064.167,,60,H06,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,162,6,164,1.95575E-05,0.018066164,164,1,,164,0,N,"Nearest Polyline, no name check",n/a,974.4865112,873.9358521,470.9411926,402.9946594
358,358,,,,,,341418,145858,,,AxeBrueIDB_structures+N,1,677,10.06435922,341418.8188,145868.031,,254,W19,Bund,0,,,0,N,"Nearest Polyline, no name check",n/a,347,9,358,3.37577E-06,0.749313653,358,1,,358,0,N,"Nearest Polyline, no name check",n/a,17131.87109,16921.91016,16525.68945,396.2207032
404,404,,,,,,341159,144960,,,AxeBrueIDB_structures+N,1,405,2.744438183,341159.4785,144962.7024,,300,XW21,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,393,1,404,2.35708E-06,0.405437708,404,1,,404,0,N,"Nearest Polyline, no name check",n/a,916.0576172,547.8583374,151.7770081,396.0813293
407,407,,,,,,341283,144899,,,AxeBrueIDB_structures+N,1,405,0.384419422,341283.1235,144899.364,,303,XW24,Culvert,0,,,0.381999999,N,"Nearest Polyline, no name check",n/a,396,2,407,3.79189E-05,0.784954488,407,1,,407,0,N,"Nearest Polyline, no name check",n/a,641.5222778,503.5657959,125.3382645,378.2275314
166,166,,,,,,330301,145698,,,AxeBrueIDB_structures+N,1,402,0.287678973,330300.7474,145698.1378,,62,H08,Flap valve,0,,,0,N,"Nearest Polyline, no name check",n/a,164,2,166,2.45184E-05,0.528765678,166,1,,166,0,N,"Nearest Polyline, no name check",n/a,748.2783203,469.3959656,101.6297379,367.7662277
398,398,,,,,,340571,145181,,,AxeBrueIDB_structures+N,1,406,2.51537508,340572.0048,145183.306,,294,XW15,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,387,4,398,2.92675E-05,0.73455745,398,1,,398,0,N,"Nearest Polyline, no name check",n/a,995.4067383,731.1834717,366.565094,364.6183777
67,67,Tealham RWLA S3,EA,EA,Non Main River,Penning boards,341250,145440,51.205134,-2.8423342,North Drain,1,1127,21.66206467,341255.7618,145460.8817,Trench sheet dam stop-log structure.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,67,9,67,3.02763E-05,0.067735367,67,1,,67,0,N,"Nearest Polyline, no name check",n/a,23252.23633,16381.92188,16020.68848,361.2333984
312,312,,,,,,350230,141194,,,AxeBrueIDB_structures+N,1,42,0.092894257,350229.98,141193.9093,,208,UB64,Stoplogs,0,,,0,N,"Nearest Polyline, no name check",n/a,302,1,312,1.53575E-05,0.280835301,312,1,,312,0,N,"Nearest Polyline, no name check",n/a,1264.979126,355.2507935,0,355.2507935
343,343,,,,,,339847,145177,,,AxeBrueIDB_structures+N,1,1126,194.3179707,340038.5504,145144.3213,,239,W04,Bund,3,,,0,N,"Nearest Polyline, no name check",n/a,332,5,343,4.5637E-05,0.229099363,343,1,,343,0,N,"Nearest Polyline, no name check",n/a,15882.74414,14529.35645,14182.60645,346.75
330,330,,,,,,353277,134563,,,AxeBrueIDB_structures+N,1,3,3.229370398,353279.5841,134561.0632,,226,UB83,Stoplogs,0,,,0,N,"Nearest Polyline, no name check",n/a,319,2,330,2.78236E-05,0.986162543,330,1,,330,0,N,"Nearest Polyline, no name check",n/a,1420.488281,1403.06665,1057.422729,345.6439209
418,418,,,,,,349198,140828,,,AxeBrueIDB_structures+N,1,75,0.461448065,349198.4264,140828.1764,,314,UB97,Flap valve,0,,,0,N,"Nearest Polyline, no name check",n/a,407,3,418,4.29283E-07,0.907636106,418,1,,418,0,N,"Nearest Polyline, no name check",n/a,3134.786133,2998.14502,2657.835449,340.3095703
259,259,,,,,,346510,143736,,,AxeBrueIDB_structures+N,1,416,3.056184891,346509.2906,143733.0273,,155,UB10,Valve (Inlet),1,,,0,N,"Nearest Polyline, no name check",n/a,251,1,259,1.18527E-05,0.812807322,259,1,,259,0,N,"Nearest Polyline, no name check",n/a,2687.065186,2255.391846,1915.707886,339.68396
359,359,,,,,,341030,145715,,,AxeBrueIDB_structures+N,1,400,2.974615415,341030.6231,145717.9086,,255,W20,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,348,2,359,2.17367E-05,0.663154006,359,1,,359,0,N,"Nearest Polyline, no name check",n/a,1065.987061,790.7123413,452.3763428,338.3359985
66,66,Tealham RWLA S2,EA,EA,Non Main River,Penning boards,341140,145260,51.203504,-2.843879,North Drain,1,203,2.503045649,341139.3165,145257.5921,Trench sheet dam stop-log structure.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,66,5,66,1.65522E-05,0.487653345,66,1,,66,0,N,"Nearest Polyline, no name check",n/a,689.6439819,336.3071594,0,336.3071594
116,116,,,,,,332314,146946,,,AxeBrueIDB_structures+N,1,1072,3.881592896,332316.1675,146942.78,,12,B10,Flap valve,0,,,0,N,"Nearest Polyline, no name check",n/a,114,1,116,3.95634E-05,0.734018862,116,1,,116,0,N,"Nearest Polyline, no name check",n/a,2244.316162,2220.669922,1887.130615,333.5393066
70,70,Tealham RWLA SL1,EA,EA,Non Main River,Penning boards,341480,145620,51.206776,-2.8390717,North Drain,1,400,4.650127896,341480.9798,145624.5457,Trench sheet dam stop-log structure.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,70,1,70,3.14953E-05,0.100321501,70,1,,70,0,N,"Nearest Polyline, no name check",n/a,1065.987061,330.758667,0,330.758667
157,157,,,,,,339766,141495,,,AxeBrueIDB_structures+N,1,187,1.816426837,339765.4434,141493.271,,53,C22,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,155,4,157,4.45625E-05,0.996749282,157,1,,157,0,N,"Nearest Polyline, no name check",n/a,1262.680054,1258.575439,937.1748657,321.4005737
137,137,,,,,,332992,156656,,,AxeBrueIDB_structures+N,1,57,1.649553688,332990.6725,156656.9792,,33,BL07,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,135,1,137,1.86474E-05,0.410735369,137,1,,137,0,N,"Nearest Polyline, no name check",n/a,773.5013428,317.7043762,0,317.7043762
378,378,,,,,,339683,140365,,,AxeBrueIDB_structures+N,1,368,2.398640839,339684.0829,140367.1403,,274,XC11,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,367,1,378,1.63859E-05,0.702124774,378,1,,378,0,N,"Nearest Polyline, no name check",n/a,18251.44141,17845.14844,17532.25391,312.8945312
375,375,,,,,,339574,140763,,,AxeBrueIDB_structures+N,1,368,13.16568833,339560.8607,140762.1668,,271,XC08,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,364,2,375,2.94469E-06,0.303316653,375,1,,375,0,N,"Nearest Polyline, no name check",n/a,18251.44141,17301.1875,16989.65039,311.5371094
397,397,,,,,,340504,145192,,,AxeBrueIDB_structures+N,1,406,0.93576657,340504.3741,145192.8577,,293,XW14,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,386,1,397,3.15145E-05,0.425382793,397,1,,397,0,N,"Nearest Polyline, no name check",n/a,797.7359619,339.3431702,29.84364891,309.4995213
257,257,,,,,,346932,143623,,,AxeBrueIDB_structures+N,1,262,4.866175421,346927.471,143624.7798,,153,UB08,Penstock,1,,,0,N,"Nearest Polyline, no name check",n/a,249,1,257,1.37877E-05,0.284402102,257,1,,257,0,N,"Nearest Polyline, no name check",n/a,2706.291748,2692.533447,2390.435303,302.0981445
221,221,,,,,,345525,147541,,,AxeBrueIDB_structures+N,1,185,0.496033004,345525.1909,147541.4578,,117,UA01,Stoplogs,0,,,0,N,"Nearest Polyline, no name check",n/a,214,1,221,2.52941E-05,0.204707354,221,1,,221,0,N,"Nearest Polyline, no name check",n/a,1443.804199,295.5573425,0,295.5573425
115,115,,,,,,332721,148254,,,AxeBrueIDB_structures+N,1,72,0.292302096,332721.1067,148254.2721,,11,B09,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,113,2,115,2.94506E-05,0.939697444,115,1,,115,0,N,"Nearest Polyline, no name check",n/a,311.6370239,292.8445129,0,292.8445129
200,200,,,,,,337893,147146,,,AxeBrueIDB_structures+N,1,423,1.127170039,337892.2133,147146.8072,,96,M05,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,194,1,200,1.93267E-05,0.99536401,200,1,,200,0,N,"Nearest Polyline, no name check",n/a,279.3883667,278.0931396,0,278.0931396
234,234,,,,,,345435,152743,,,AxeBrueIDB_structures+N,1,108,0.567653849,345434.5783,152742.62,,130,UA14,Flap valve,0,,,0,N,"Nearest Polyline, no name check",n/a,226,1,234,0,0.979678452,234,1,,234,0,N,"Nearest Polyline, no name check",n/a,281.5374146,275.8161316,0,275.8161316
294,294,,,,,,354046,141167,,,AxeBrueIDB_structures+N,1,164,0.641994329,354045.4874,141166.6135,,190,UB46,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,285,2,294,1.22346E-05,0.986153841,294,1,,294,0,N,"Nearest Polyline, no name check",n/a,278.6828918,274.8241882,0,274.8241882
207,207,,,,,,337387,145340,,,AxeBrueIDB_structures+N,1,379,0.215729425,337386.8123,145339.8937,,103,M13,Penstock,0,,,1.049999952,N,"Nearest Polyline, no name check",n/a,201,1,207,1.28577E-06,0.979614556,207,1,,207,0,N,"Nearest Polyline, no name check",n/a,1237.526001,1212.298462,937.5180664,274.7803955
72,72,Tealham RWLA SL3,EA,EA,Non Main River,Penning boards,340780,145350,51.204276,-2.8490461,North Drain,1,203,18.3951245,340798.3889,145349.5215,Trench sheet dam stop-log structure.,,,,,,,2.753000021,Y,"Nearest Polyline, no name check",n/a,72,1,72,1.38233E-05,0.99000001,72,1,,72,0,N,"Nearest Polyline, no name check",n/a,275.3098145,272.5567017,0,272.5567017
20,20,Long Moor Drove Sluice,EA,EA,South Drain Back Ditch,Penstock sluice gate with flap,335960,143300,0,51.185324,South Drain,1,380,185.5158096,334977.4145,143186.2303,,,,,,,,0,N,"Nearest Polyline, no name check",n/a,20,1,20,0,0.223826289,20,1,,20,0,N,"Nearest Polyline, no name check",n/a,1202.326904,269.1123352,0,269.1123352
21,21,Gold Corner Drove Sluice,No data,No data,Huntspill Back Ditch,Penning boards,335990,143320,0,51.185507,South Drain,1,380,185.5158096,334977.4145,143186.2303,,,,,,,,0,N,"Nearest Polyline, no name check",n/a,21,1,21,0,0.223826289,21,1,,21,0,N,"Nearest Polyline, no name check",n/a,1202.326904,269.1123352,0,269.1123352
25,25,Pyde Drove Sluice,EA,EA,Huntspill Back Ditch,Penstock,335640,143260,0,51.184929,South Drain,1,380,185.5158096,334977.4145,143186.2303,,,,,,,,0,N,"Nearest Polyline, no name check",n/a,25,1,25,0,0.223826289,25,1,,25,0,N,"Nearest Polyline, no name check",n/a,1202.326904,269.1123352,0,269.1123352
26,26,Quaking Bridge Sluice,EA,EA,Huntspill Back Ditch,Overtopped Sluice,334870,143470,0,51.186729,South Drain,1,380,185.5158096,334977.4145,143186.2303,,,,,,,,0,N,"Nearest Polyline, no name check",n/a,26,1,26,0,0.223826289,26,1,,26,0,N,"Nearest Polyline, no name check",n/a,1202.326904,269.1123352,0,269.1123352
43,43,H14,LB IDB,LB IDB,Reeds & Chilpitts Rhyne,Penstock,336090,142100,0,51.17455,South Drain,1,380,185.5158096,334977.4145,143186.2303,,,,,,,,0,N,"Nearest Polyline, no name check",n/a,43,1,43,0,0.223826289,43,1,,43,0,N,"Nearest Polyline, no name check",n/a,1202.326904,269.1123352,0,269.1123352
236,236,,,,,,343780,151937,,,AxeBrueIDB_structures+N,1,373,0.844045547,343779.1865,151937.2251,,132,UA16,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,228,1,236,2.33249E-05,0.58598727,236,1,,236,0,N,"Nearest Polyline, no name check",n/a,429.9709167,251.957489,0,251.957489
237,237,,,,,,344330,151187,,,AxeBrueIDB_structures+N,1,306,0.694514974,344330.5064,151186.5247,,133,UA17,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,229,1,237,0,0.115749881,237,1,,237,0,N,"Nearest Polyline, no name check",n/a,2156.164307,249.5756836,0,249.5756836
338,338,,,,,,349613,143219,,,AxeBrueIDB_structures+N,1,162,1.646659832,349612.5727,143220.5902,,234,UB91,Flap valve,0,,,0,N,"Nearest Polyline, no name check",n/a,327,2,338,5.0793E-05,0.96642226,338,1,,338,0,N,"Nearest Polyline, no name check",n/a,257.1506042,248.5160675,0,248.5160675
324,324,,,,,,354169,142704,,,AxeBrueIDB_structures+N,1,336,5.407386925,354164.0868,142706.2585,,220,UB77,Stoplogs,0,,,0,N,"Nearest Polyline, no name check",n/a,314,1,324,4.83715E-05,0.393412441,324,1,,324,0,N,"Nearest Polyline, no name check",n/a,590.2952881,232.2295074,0,232.2295074
376,376,,,,,,339477,140544,,,AxeBrueIDB_structures+N,1,368,24.57431796,339501.1358,140539.3782,,272,XC09,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,365,1,376,1.57425E-05,0.472723514,376,1,,376,0,N,"Nearest Polyline, no name check",n/a,18251.44141,17532.25391,17301.1875,231.0664063
213,213,,,,,,335088,146960,,,AxeBrueIDB_structures+N,1,179,2.278934945,335087.1454,146957.8874,,109,M19,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,206,1,213,2.73285E-05,0.287249595,213,1,,213,0,N,"Nearest Polyline, no name check",n/a,798.9936523,229.5105896,0,229.5105896
347,347,,,,,,340111,145387,,,AxeBrueIDB_structures+N,1,406,1.011925149,340110.5929,145386.0736,,243,W08,Tilting Weir,0,,,0,N,"Nearest Polyline, no name check",n/a,336,1,347,2.23005E-05,0.228232145,347,1,,347,0,N,"Nearest Polyline, no name check",n/a,995.4067383,227.1837921,0,227.1837921
61,61,Highbeech Boards (Lower Godney Boards),EA,EA,River Sheppey,Penning boards,347130,142690,51.180984,-2.7577699,North Drain,1,990,4.77062019,347126.5581,142693.3034,Trench sheet dam stop-log structure.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,61,8,61,3.25087E-05,0.006521411,61,1,,61,0,N,"Nearest Polyline, no name check",n/a,26545.62109,22538.20117,22314.50391,223.6972656
158,158,,,,,,336584,152249,,,AxeBrueIDB_structures+N,1,283,1.364323561,336583.4005,152247.7745,,54,EB01,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,156,1,158,4.70106E-05,0.579278469,158,1,,158,0,N,"Nearest Polyline, no name check",n/a,303.3293152,220.9806366,0,220.9806366
232,232,,,,,,345571,149518,,,AxeBrueIDB_structures+N,1,118,0.347980892,345571.0692,149518.341,,128,UA12,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,224,1,232,3.02638E-05,0.167627573,232,1,,232,0,N,"Nearest Polyline, no name check",n/a,1276.392944,213.9586487,0,213.9586487
55,55,North Drain Inlet,EA,EA,North Drain,Fixed weir and penning boards,349290,143960,51.192599,-2.7270501,North Drain,1,990,1.121071666,349288.8889,143959.8508,Trench sheet dam stop-log structure.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,55,12,55,1.50906E-05,0.90670085,55,1,,55,0,N,"Nearest Polyline, no name check",n/a,26545.62109,26169.27734,25965.42383,203.8535157
393,393,,,,,,340862,145344,,,AxeBrueIDB_structures+N,1,203,0.477438371,340862.1246,145344.4609,,289,XW10,Culvert,1,,,0,N,"Nearest Polyline, no name check",n/a,382,4,393,6.88093E-06,0.902619481,393,1,,393,0,N,"Nearest Polyline, no name check",n/a,907.4840088,840.1100464,640.3192139,199.7908325
353,353,,,,,,340830,145064,,,AxeBrueIDB_structures+N,1,405,8.498731797,340832.6694,145072.0686,,249,W14,Penstock,0,,,0,N,"Nearest Polyline, no name check",n/a,342,4,353,2.58777E-05,0.962048769,353,1,,353,0,N,"Nearest Polyline, no name check",n/a,916.0576172,892.5552979,696.0178833,196.5374146
255,255,,,,,,347550,142626,,,AxeBrueIDB_structures+N,1,318,0.12918242,347549.9973,142625.8708,,151,UB102,Flap valve,1,,,0,N,"Nearest Polyline, no name check",n/a,247,3,255,4.57904E-05,0.240292832,255,1,,255,0,N,"Nearest Polyline, no name check",n/a,859.8275757,206.6103973,10.97205353,195.6383438
90,90,Leaze Rhyne Inlet,UB IDB,UB IDB,Leaze Rhyne,Flap valve,349300,144150,51.194308,-2.7269339,North Drain,1,990,8.888344921,349308.8156,144151.135,Submerged chain-operated flap valve on end of culvert feeding water from River Sheppy into Leaze Rhyne via culvert under highway. Operating platform on bank of River Sheppy.,,,,,,,0,N,"Nearest Polyline, no name check",n/a,88,13,90,2.7223E-05,0.954771459,90,1,,90,0,N,"Nearest Polyline, no name check",n/a,26545.62109,26363.18164,26169.27734,193.9042968
99,99,SWT Site Feed Hatch,UB IDB,UB IDB,Westhay Moor Drove Rhyne,Feed hatch,344640,143150,51.184884,-2.7934607,North Drain,1,416,1.677697177,344640.2861,143148.3469, ,,,,,,,0,N,"Nearest Polyline, no name check",n/a,97,5,99,2.23506E-05,0.497224659,99,1,,99,0,N,"Nearest Polyline, no name check",n/a,370.4168091,184.1803589,0,184.1803589
408,408,,,,,,341372,144675,,,AxeBrueIDB_structures+N,1,419,0.253344301,341371.7529,144675.056,,304,XW25,Culvert,0,,,0,N,"Nearest Polyline, no name check",n/a,397,1,408,2.18574E-05,0.149877548,408,1,,408,0,N,"Nearest Polyline, no name check",n/a,1226.173462,183.7758484,0,183.7758484
